OrderDate	Ref	DeliveryDate	OrderQty	DeliveryQty	LokadNetAmount	IsClosed	PONumber
2020-12-26	15880950	2021-03-05	13	13	301	true	P-0316700130
2020-12-26	15880950	2021-02-10	33	37	768	true	P-0316700130
2020-12-26	15963625	2021-01-23	11	11	256	true	P-0316700130
2020-12-26	15963625	2020-12-31	13	13	329	true	P-0316700130
2020-12-26	15963625	2021-02-07	22	22	548	true	P-0316700130
2020-12-26	16018733	2021-02-10	16	16	278	true	P-0316700130
2020-12-26	16018733	2021-02-23	19	19	328	true	P-0316700130
2020-12-26	16018733	2021-02-03	32	32	555	true	P-0316700130
2020-12-26	16075571	2021-01-18	11	11	78	true	P-0316700137
2020-12-26	16089695	2021-01-24	229	229	679	true	P-0316700137
2020-12-26	16089695	2021-01-20	401	401	1188	true	P-0316700137
2020-12-26	16187687	2021-01-21	19	19	224	true	P-0316700137
2020-12-26	16187687	2021-01-23	9	9	104	true	P-0316700137
2020-12-26	16188573	2021-01-27	8	8	119	true	P-0316700143
2020-12-26	16239251	2021-02-16	12	12	238	true	P-0316700134
2020-12-26	16239251	2021-02-03	17	17	326	true	P-0316700134
2020-12-26	16239251	2021-02-09	26	26	504	true	P-0316700134
2020-12-26	16277400	2021-01-23	2	2	30	true	P-0316700123
2020-12-26	16277400	2021-02-04	26	26	496	true	P-0316700123
2020-12-26	16277400	2021-01-24	14	14	263	true	P-0316700123
2020-12-26	16401974	2021-02-06	34	34	1120	true	P-0316700140
2020-12-26	16401974	2021-01-13	68	68	2239	true	P-0316700140
2020-12-26	16401974	2021-01-22	27	27	880	true	P-0316700140
2020-12-26	16412231	2021-01-26	32	32	621	true	P-0316700140
2020-12-26	16430058	2021-02-08	3	3	21	true	P-0316700140
2020-12-26	16595101	2021-02-03	32	32	531	true	P-0316700143
2020-12-26	16595101	2021-02-01	15	15	245	true	P-0316700143
2020-12-26	9952426	2021-01-28	13	13	718	true	P-0316700143
2020-12-26	9952426	2021-01-29	6	6	319	true	P-0316700143
2020-12-26	9952426	2021-01-20	16	16	878	true	P-0316700143
2021-01-02	10014552	2021-01-28	58	58	368	true	P-0317400144
2021-01-02	10014552	2021-02-08	115	115	735	true	P-0317400144
2021-01-02	10095232	2021-02-03	5	5	100	true	P-0317400142
2021-01-02	10095232	2021-02-01	16	16	367	true	P-0317400142
2021-01-02	10095232	2021-02-17	11	6	234	true	P-0317400142
2021-01-02	10099950	2021-03-01	5	5	124	true	P-0317400139
2021-01-02	10099950	2021-03-03	9	9	248	true	P-0317400139
2021-01-02	10132892	2021-01-13	19	8	752	true	P-0317400137
2021-01-02	10136626	2021-01-28	6	3	200	true	P-0317400144
2021-01-02	10136626	2021-01-28	2	2	50	true	P-0317400144
2021-01-02	10210677	2021-02-23	9	9	476	true	P-0317400137
2021-01-02	10255812	2021-02-21	11	11	70	true	P-0317400133
2021-01-02	10422793	2021-02-14	6	6	66	true	P-0317400133
2021-01-02	10422793	2021-03-12	25	25	281	true	P-0317400133
2021-01-02	10422793	2021-02-09	8	8	83	true	P-0317400133
2021-01-02	10592438	2021-02-18	58	58	172	true	P-0317400139
2021-01-02	10592438	2021-02-28	58	43	172	true	P-0317400139
2021-01-02	10595489	2021-02-07	12	12	377	true	P-0317400127
2021-01-02	10595489	2021-02-07	8	8	236	true	P-0317400127
2021-01-02	10764226	2021-02-01	2	2	22	true	P-0317400127
2021-01-02	11045096	2021-02-28	2	2	46	true	P-0317400139
2021-01-02	11097836	2021-01-31	33	33	712	true	P-0317400127
2021-01-02	11097836	2021-02-10	11	11	227	true	P-0317400127
2021-01-02	11097836	2021-02-10	29	29	615	true	P-0317400127
2021-01-02	11481389	2021-02-13	29	29	326	true	P-0317400127
2021-01-02	11481389	2021-02-20	2	2	18	true	P-0317400127
2021-01-02	11557472	2021-02-19	51	51	1076	true	P-0317400127
2021-01-02	11557472	2021-02-09	48	48	1012	true	P-0317400127
2021-01-02	11557472	2021-01-30	30	30	633	true	P-0317400127
2021-01-02	11635178	2021-01-29	38	38	304	true	P-0317400137
2021-01-02	11635178	2021-01-31	44	44	352	true	P-0317400137
2021-01-02	11711100	2021-01-27	15	15	176	true	P-0317400142
2021-01-02	11711150	2021-02-05	3	3	157	true	P-0317400112
2021-01-02	11788268	2021-01-27	3	3	133	true	P-0317400127
2021-01-02	11914966	2021-01-31	5	5	120	true	P-0317400142
2021-01-02	11914966	2021-01-25	3	3	60	true	P-0317400142
2021-01-02	11929369	2021-02-21	34	34	259	true	P-0317400139
2021-01-02	11941800	2021-02-19	8	8	156	true	P-0317400137
2021-01-02	11941800	2021-01-26	17	17	364	true	P-0317400137
2021-01-02	11941800	2021-01-20	3	3	52	true	P-0317400137
2021-01-02	12401265	2021-01-08	96	96	405	true	P-0317400137
2021-01-02	12407652	2021-01-27	15	15	172	true	P-0317400112
2021-01-02	12451991	2021-03-09	12	12	236	true	P-0317400133
2021-01-02	12561507	2021-02-08	3	3	74	true	P-0317400144
2021-01-02	12561507	2021-01-28	3	3	74	true	P-0317400144
2021-01-02	12564089	2021-01-29	2	2	39	true	P-0317400144
2021-01-02	12564089	2021-01-25	3	3	77	true	P-0317400144
2021-01-02	12569093	2021-02-11	12	12	224	true	P-0317400142
2021-01-02	12569093	2021-02-05	6	6	112	true	P-0317400142
2021-01-02	12572752	2021-02-03	3	3	132	true	P-0317400144
2021-01-02	12703703	2021-02-05	8	8	96	true	P-0317400144
2021-01-02	12753764	2021-02-10	2	2	15	true	P-0317400144
2021-01-02	12768029	2021-01-24	2	2	23	true	P-0317400144
2021-01-02	12768029	2021-02-03	3	3	46	true	P-0317400144
2021-01-02	12787016	2021-02-05	2	2	50	true	P-0317400144
2021-01-02	12787016	2021-01-25	2	2	50	true	P-0317400144
2021-01-02	12918171	2021-02-09	15	15	63	true	P-0317400137
2021-01-02	12918171	2021-02-02	15	15	63	true	P-0317400137
2021-01-02	12956674	2021-03-02	2	2	84	true	P-0317400139
2021-01-02	13107618	2021-03-01	2	2	64	true	P-0317400139
2021-01-02	13594853	2021-02-05	6	6	122	true	P-0317400137
2021-01-02	13594853	2021-02-14	8	8	153	true	P-0317400137
2021-01-02	13594853	2021-01-25	8	8	153	true	P-0317400137
2021-01-02	13751180	2021-03-01	29	29	20	true	P-0317400139
2021-01-02	13751180	2021-02-21	29	26	20	true	P-0317400139
2021-01-02	13856231	2021-02-10	5	5	166	true	P-0317400127
2021-01-02	13934616	2021-02-19	3	3	24	true	P-0317400137
2021-01-02	13985896	2021-01-20	3	3	114	true	P-0317400137
2021-01-02	14245992	2021-03-03	2	2	16	true	P-0317400137
2021-01-02	14262733	2021-01-05	2	2	27	true	P-0317400137
2021-01-02	14262733	2021-02-18	3	3	54	true	P-0317400137
2021-01-02	14262733	2021-02-02	3	3	54	true	P-0317400137
2021-01-02	14289423	2021-01-28	2	2	73	true	P-0317400137
2021-01-02	14289423	2021-01-30	2	2	73	true	P-0317400137
2021-01-02	14339722	2021-01-19	5	5	165	true	P-0317400137
2021-01-02	14339722	2021-01-19	3	3	110	true	P-0317400137
2021-01-02	14404386	2021-01-30	8	8	395	true	P-0317400137
2021-01-02	14404386	2021-02-09	3	3	158	true	P-0317400137
2021-01-02	14411646	2021-01-30	2	2	24	true	P-0317400137
2021-01-02	14411646	2021-01-27	5	5	70	true	P-0317400137
2021-01-02	14523293	2021-01-15	3	3	48	true	P-0317400137
2021-01-02	14548487	2021-03-01	5	5	101	true	P-0317400137
2021-01-02	14789055	2021-02-04	9	9	172	true	P-0317400144
2021-01-02	14789055	2021-01-31	25	25	488	true	P-0317400144
2021-01-02	14802650	2021-03-02	11	5	380	true	P-0317400112
2021-01-02	14820865	2021-01-10	8	8	112	true	P-0317400137
2021-01-02	14820865	2021-01-10	2	2	23	true	P-0317400137
2021-01-02	14895172	2021-02-26	6	6	145	true	P-0317400139
2021-01-02	14895172	2021-02-19	8	8	182	true	P-0317400139
2021-01-02	14895172	2021-02-25	2	2	37	true	P-0317400139
2021-01-02	14901389	2021-02-11	258	258	7001	true	P-0317400139
2021-01-02	14901389	2021-02-11	58	58	1556	true	P-0317400139
2021-01-02	14993287	2021-03-02	2	2	138	true	P-0317400112
2021-01-02	15034737	2021-02-27	2	2	63	true	P-0317400139
2021-01-02	15063964	2021-03-01	115	115	92	true	P-0317400139
2021-01-02	15063964	2021-02-23	29	29	23	true	P-0317400139
2021-01-02	15092233	2021-01-15	3	3	13	true	P-0317400137
2021-01-02	15092233	2021-02-11	12	12	50	true	P-0317400137
2021-01-02	15092233	2021-01-10	3	2	13	true	P-0317400137
2021-01-02	15149291	2021-02-01	115	115	2487	true	P-0317400139
2021-01-02	15343952	2021-02-17	8	8	143	true	P-0317400139
2021-01-02	15343952	2021-02-24	11	11	200	true	P-0317400139
2021-01-02	15343952	2021-02-21	13	13	257	true	P-0317400139
2021-01-02	15410849	2021-01-15	2	2	74	true	P-0317400133
2021-01-02	15410849	2021-01-20	3	3	147	true	P-0317400133
2021-01-02	15416092	2021-03-05	2	3	28	true	P-0317400133
2021-01-02	15431986	2021-02-18	9	9	91	true	P-0317400139
2021-01-02	15431986	2021-02-22	9	9	91	true	P-0317400139
2021-01-02	15431986	2021-03-01	9	9	91	true	P-0317400139
2021-01-02	15519926	2021-02-25	5	5	198	true	P-0317400139
2021-01-02	15519926	2021-03-02	11	11	462	true	P-0317400139
2021-01-02	15519926	2021-02-22	6	6	264	true	P-0317400139
2021-01-02	15808622	2021-03-01	12	12	427	true	P-0317400137
2021-01-02	15808622	2021-01-26	18	18	640	true	P-0317400137
2021-01-02	15880950	2021-02-15	16	16	370	true	P-0317400133
2021-01-02	15880950	2021-02-08	25	25	571	true	P-0317400133
2021-01-02	15963625	2021-01-23	9	9	221	true	P-0317400133
2021-01-02	16018733	2021-03-04	11	11	178	true	P-0317400133
2021-01-02	16018733	2021-02-01	5	5	77	true	P-0317400133
2021-01-02	16018733	2021-01-23	5	6	77	true	P-0317400133
2021-01-02	16075571	2021-02-22	6	6	45	true	P-0317400139
2021-01-02	16089695	2021-02-17	172	172	515	true	P-0317400139
2021-01-02	16089695	2021-02-28	230	230	686	true	P-0317400139
2021-01-02	16089695	2021-02-18	230	230	686	true	P-0317400139
2021-01-02	16187687	2021-03-03	2	2	18	true	P-0317400139
2021-01-02	16187687	2021-03-03	21	21	244	true	P-0317400139
2021-01-02	16187687	2021-02-27	15	15	174	true	P-0317400139
2021-01-02	16188573	2021-02-02	5	5	72	true	P-0317400144
2021-01-02	16188573	2021-01-31	9	9	144	true	P-0317400144
2021-01-02	16239251	2021-01-07	38	38	743	true	P-0317400137
2021-01-02	16277400	2021-02-14	15	2	293	true	P-0317400127
2021-01-02	16277400	2021-02-20	12	2	234	true	P-0317400127
2021-01-02	16277400	2021-02-18	17	17	322	true	P-0317400127
2021-01-02	16401974	2021-01-29	46	46	1550	true	P-0317400142
2021-01-02	16401974	2021-02-19	61	61	2039	true	P-0317400142
2021-01-02	16412231	2021-01-19	3	3	49	true	P-0317400142
2021-01-02	16412231	2021-01-31	17	17	341	true	P-0317400142
2021-01-02	16430058	2021-01-24	5	3	42	true	P-0317400142
2021-01-02	16430058	2021-02-11	10	3	84	true	P-0317400142
2021-01-02	16430058	2021-02-14	20	20	168	true	P-0317400142
2021-01-02	16595101	2021-01-29	51	51	861	true	P-0317400144
2021-01-02	9952426	2021-01-25	18	18	963	true	P-0317400144
2021-01-02	9952426	2021-02-06	3	3	161	true	P-0317400144
2021-01-02	9952426	2021-01-29	8	8	402	true	P-0317400144
2021-01-09	10014552	2021-02-05	58	58	367	true	P-0318100137
2021-01-09	10014552	2021-02-04	58	58	367	true	P-0318100137
2021-01-09	10095232	2021-01-26	6	6	133	true	P-0318100135
2021-01-09	10095232	2021-02-06	3	3	67	true	P-0318100135
2021-01-09	10095232	2021-02-28	5	5	100	true	P-0318100135
2021-01-09	10099950	2021-03-01	18	18	492	true	P-0318100132
2021-01-09	10099950	2021-03-10	6	6	164	true	P-0318100132
2021-01-09	10132892	2021-01-24	15	15	578	true	P-0318100130
2021-01-09	10136626	2021-02-16	5	5	150	true	P-0318100137
2021-01-09	10136626	2021-02-16	6	6	200	true	P-0318100137
2021-01-09	10210677	2021-02-07	2	2	80	true	P-0318100130
2021-01-09	10210677	2021-02-24	6	6	317	true	P-0318100130
2021-01-09	10210677	2021-03-08	8	8	397	true	P-0318100130
2021-01-09	10255812	2021-01-24	13	13	90	true	P-0318100124
2021-01-09	10255812	2021-02-03	8	8	50	true	P-0318100124
2021-01-09	10422793	2021-02-19	9	9	99	true	P-0318100124
2021-01-09	10422793	2021-03-01	21	21	231	true	P-0318100124
2021-01-09	10592438	2021-03-02	115	69	342	true	P-0318100132
2021-01-09	10592438	2021-03-09	115	115	342	true	P-0318100132
2021-01-09	10595489	2021-02-18	11	11	332	true	P-0318100118
2021-01-09	10764226	2021-02-17	3	3	44	true	P-0318100118
2021-01-09	11045096	2021-03-06	2	2	46	true	P-0318100132
2021-01-09	11097836	2021-02-26	15	15	326	true	P-0318100118
2021-01-09	11097836	2021-02-22	32	32	683	true	P-0318100118
2021-01-09	11481389	2021-02-25	3	2	35	true	P-0318100118
2021-01-09	11481389	2021-02-20	9	9	104	true	P-0318100118
2021-01-09	11481389	2021-02-05	6	6	69	true	P-0318100118
2021-01-09	11557472	2021-02-25	6	6	128	true	P-0318100118
2021-01-09	11557472	2021-02-15	2	2	32	true	P-0318100118
2021-01-09	11635178	2021-02-06	6	6	49	true	P-0318100130
2021-01-09	11635178	2021-02-09	21	21	170	true	P-0318100130
2021-01-09	11635178	2021-03-10	21	21	170	true	P-0318100130
2021-01-09	11711100	2021-01-22	15	15	174	true	P-0318100135
2021-01-09	11711150	2021-03-04	5	5	312	true	P-0318100104
2021-01-09	11711636	2021-01-19	5	5	104	true	P-0318100124
2021-01-09	11788268	2021-02-22	12	12	666	true	P-0318100118
2021-01-09	11929369	2021-03-01	3	3	19	true	P-0318100132
2021-01-09	11929369	2021-03-02	36	36	276	true	P-0318100132
2021-01-09	11941800	2021-01-12	8	8	156	true	P-0318100130
2021-01-09	11941800	2021-03-09	22	22	467	true	P-0318100130
2021-01-09	12401265	2021-02-11	48	48	202	true	P-0318100130
2021-01-09	12407652	2021-02-12	15	15	171	true	P-0318100104
2021-01-09	12407652	2021-02-20	12	12	143	true	P-0318100104
2021-01-09	12451991	2021-02-26	8	8	141	true	P-0318100124
2021-01-09	12561507	2021-02-01	12	12	293	true	P-0318100137
2021-01-09	12561507	2021-02-18	13	13	329	true	P-0318100137
2021-01-09	12561507	2021-02-02	5	5	110	true	P-0318100137
2021-01-09	12564089	2021-02-06	2	2	39	true	P-0318100137
2021-01-09	12564089	2021-02-14	5	5	115	true	P-0318100137
2021-01-09	12569093	2021-01-21	13	13	250	true	P-0318100135
2021-01-09	12572752	2021-02-07	5	5	198	true	P-0318100137
2021-01-09	12703703	2021-01-31	6	6	77	true	P-0318100137
2021-01-09	12753764	2021-02-01	2	2	15	true	P-0318100137
2021-01-09	12768029	2021-02-17	3	3	46	true	P-0318100137
2021-01-09	12787016	2021-01-31	8	8	248	true	P-0318100137
2021-01-09	12787016	2021-02-09	2	2	50	true	P-0318100137
2021-01-09	12956674	2021-03-09	2	2	84	true	P-0318100132
2021-01-09	12956674	2021-03-06	2	2	84	true	P-0318100132
2021-01-09	13594853	2021-02-22	6	6	122	true	P-0318100130
2021-01-09	13594853	2021-02-03	13	13	274	true	P-0318100130
2021-01-09	13594853	2021-01-11	9	9	183	true	P-0318100130
2021-01-09	13751180	2021-03-06	115	115	80	true	P-0318100132
2021-01-09	13856231	2021-02-24	3	3	111	true	P-0318100118
2021-01-09	13934616	2021-01-14	6	6	47	true	P-0318100130
2021-01-09	13985896	2021-02-03	2	2	57	true	P-0318100130
2021-01-09	13985896	2021-01-16	3	3	114	true	P-0318100130
2021-01-09	14099484	2021-01-19	6	6	159	true	P-0318100130
2021-01-09	14113811	2021-02-28	2	2	30	true	P-0318100130
2021-01-09	14113811	2021-02-12	2	2	30	true	P-0318100130
2021-01-09	14262733	2021-01-14	5	5	81	true	P-0318100130
2021-01-09	14262733	2021-03-02	9	9	162	true	P-0318100130
2021-01-09	14289423	2021-01-27	8	8	363	true	P-0318100130
2021-01-09	14289423	2021-02-25	2	2	73	true	P-0318100130
2021-01-09	14339722	2021-02-21	2	2	55	true	P-0318100130
2021-01-09	14339722	2021-02-09	5	5	165	true	P-0318100130
2021-01-09	14404386	2021-03-09	8	8	395	true	P-0318100130
2021-01-09	14404386	2021-02-08	3	3	158	true	P-0318100130
2021-01-09	14411646	2021-02-24	8	8	115	true	P-0318100130
2021-01-09	14548487	2021-02-16	2	2	34	true	P-0318100130
2021-01-09	14548487	2021-03-08	6	6	135	true	P-0318100130
2021-01-09	14693335	2021-03-07	5	5	132	true	P-0318100130
2021-01-09	14693335	2021-02-04	3	3	88	true	P-0318100130
2021-01-09	14789055	2021-01-31	13	13	258	true	P-0318100137
2021-01-09	14789055	2021-02-10	13	13	258	true	P-0318100137
2021-01-09	14820865	2021-03-06	2	2	23	true	P-0318100130
2021-01-09	14895172	2021-02-26	3	3	73	true	P-0318100132
2021-01-09	14895172	2021-02-25	6	6	145	true	P-0318100132
2021-01-09	14901389	2021-01-14	87	87	2324	true	P-0318100132
2021-01-09	14901389	2021-01-14	87	87	2324	true	P-0318100132
2021-01-09	15063964	2021-03-02	173	173	137	true	P-0318100132
2021-01-09	15063964	2021-03-05	29	29	23	true	P-0318100132
2021-01-09	15092233	2021-03-01	2	2	7	true	P-0318100130
2021-01-09	15092233	2021-01-26	3	3	13	true	P-0318100130
2021-01-09	15092233	2021-03-04	3	3	13	true	P-0318100130
2021-01-09	15149291	2021-01-24	144	144	3096	true	P-0318100132
2021-01-09	15149291	2021-02-08	115	115	2477	true	P-0318100132
2021-01-09	15343952	2021-02-26	9	9	171	true	P-0318100132
2021-01-09	15343952	2021-03-05	25	25	482	true	P-0318100132
2021-01-09	15343952	2021-03-05	6	6	114	true	P-0318100132
2021-01-09	15410849	2021-02-20	6	6	292	true	P-0318100124
2021-01-09	15416092	2001-01-01	8	0	138	false	P-0318100124
2021-01-09	15431986	2021-03-05	13	13	136	true	P-0318100132
2021-01-09	15431986	2021-02-28	6	6	61	true	P-0318100132
2021-01-09	15431986	2021-03-06	8	8	76	true	P-0318100132
2021-01-09	15519926	2021-02-26	11	9	460	true	P-0318100132
2021-01-09	15519926	2021-02-28	5	5	197	true	P-0318100132
2021-01-09	15808622	2021-02-04	6	6	214	true	P-0318100130
2021-01-09	15808622	2021-03-01	11	11	373	true	P-0318100130
2021-01-09	15880950	2021-03-07	22	22	504	true	P-0318100124
2021-01-09	15880950	2021-02-27	26	26	604	true	P-0318100124
2021-01-09	15963625	2021-02-14	28	28	697	true	P-0318100124
2021-01-09	16018733	2021-03-08	2	2	26	true	P-0318100124
2021-01-09	16075571	2021-03-03	2	2	12	true	P-0318100132
2021-01-09	16075571	2021-02-23	5	5	34	true	P-0318100132
2021-01-09	16089695	2021-02-28	58	58	171	true	P-0318100132
2021-01-09	16089695	2021-02-24	144	144	427	true	P-0318100132
2021-01-09	16089695	2021-02-23	546	546	1621	true	P-0318100132
2021-01-09	16187687	2021-03-06	3	3	35	true	P-0318100132
2021-01-09	16187687	2021-03-04	8	8	87	true	P-0318100132
2021-01-09	16187687	2021-03-09	18	18	208	true	P-0318100132
2021-01-09	16188573	2021-02-14	41	41	647	true	P-0318100137
2021-01-09	16188573	2021-02-08	14	14	216	true	P-0318100137
2021-01-09	16188573	2021-01-31	17	17	264	true	P-0318100137
2021-01-09	16239251	2021-01-13	26	26	505	true	P-0318100130
2021-01-09	16277400	2021-02-26	8	8	147	true	P-0318100118
2021-01-09	16277400	2021-02-14	5	5	89	true	P-0318100118
2021-01-09	16363786	2021-02-05	10	10	195	true	P-0318100130
2021-01-09	16401974	2021-02-14	17	17	566	true	P-0318100135
2021-01-09	16401974	2021-01-19	44	44	1455	true	P-0318100135
2021-01-09	16412231	2021-02-24	20	20	386	true	P-0318100135
2021-01-09	16412231	2021-01-23	39	39	772	true	P-0318100135
2021-01-09	16430058	2021-01-29	20	20	166	true	P-0318100135
2021-01-09	16430058	2021-01-24	27	27	228	true	P-0318100135
2021-01-09	16430058	2021-02-10	29	29	249	true	P-0318100135
2021-01-09	16595101	2021-02-08	22	22	368	true	P-0318100137
2021-01-09	16595101	2021-02-05	5	5	82	true	P-0318100137
2021-01-09	9952426	2021-02-09	6	6	321	true	P-0318100137
2021-01-16	10014552	2021-02-08	87	87	559	true	P-0318800134
2021-01-16	10099950	2021-03-08	18	18	501	true	P-0318800133
2021-01-16	10099950	2021-03-03	8	8	209	true	P-0318800133
2021-01-16	10132892	2021-01-28	2	2	59	true	P-0318800131
2021-01-16	10136626	2021-02-08	9	9	303	true	P-0318800134
2021-01-16	10136626	2021-02-20	3	3	101	true	P-0318800134
2021-01-16	10210677	2021-01-23	6	6	319	true	P-0318800131
2021-01-16	10255812	2021-03-12	12	12	81	true	P-0318800127
2021-01-16	10422793	2021-03-24	2	3	17	true	P-0318800127
2021-01-16	10422793	2021-02-07	2	2	17	true	P-0318800127
2021-01-16	10592438	2021-03-07	87	87	261	true	P-0318800133
2021-01-16	10592438	2021-03-13	29	29	87	true	P-0318800133
2021-01-16	10592438	2021-03-08	116	116	348	true	P-0318800133
2021-01-16	10595489	2021-02-16	9	9	285	true	P-0318800121
2021-01-16	10678449	2021-03-05	5	5	125	true	P-0318800121
2021-01-16	10678449	2021-02-21	2	2	42	true	P-0318800121
2021-01-16	10764226	2021-02-14	18	18	262	true	P-0318800121
2021-01-16	11045096	2021-03-09	2	2	47	true	P-0318800133
2021-01-16	11045096	2021-03-10	6	6	187	true	P-0318800133
2021-01-16	11097836	2021-02-27	41	41	880	true	P-0318800121
2021-01-16	11481389	2021-02-16	24	24	277	true	P-0318800121
2021-01-16	11481389	2021-03-07	6	6	70	true	P-0318800121
2021-01-16	11635178	2021-02-03	15	12	122	true	P-0318800131
2021-01-16	11711100	2021-02-16	12	12	147	true	P-0318800111
2021-01-16	11711100	2021-02-06	12	12	147	true	P-0318800111
2021-01-16	11711150	2021-02-03	20	20	1251	true	P-0318800109
2021-01-16	11711150	2021-02-02	5	5	313	true	P-0318800109
2021-01-16	11711636	2021-03-20	8	8	158	true	P-0318800127
2021-01-16	11788268	2021-02-26	17	17	933	true	P-0318800121
2021-01-16	11800905	2021-03-07	20	20	301	true	P-0318800111
2021-01-16	11929369	2021-03-03	17	17	131	true	P-0318800133
2021-01-16	11929369	2021-03-04	5	5	38	true	P-0318800133
2021-01-16	11941800	2021-02-11	32	32	678	true	P-0318800131
2021-01-16	11941800	2021-03-11	24	24	521	true	P-0318800131
2021-01-16	12401265	2021-02-07	72	72	304	true	P-0318800131
2021-01-16	12401265	2021-03-13	121	121	507	true	P-0318800131
2021-01-16	12407652	2021-03-04	22	22	258	true	P-0318800109
2021-01-16	12407652	2021-02-27	12	12	144	true	P-0318800109
2021-01-16	12561507	2021-02-17	18	18	445	true	P-0318800134
2021-01-16	12561507	2021-02-15	11	11	260	true	P-0318800134
2021-01-16	12561507	2021-02-13	5	5	112	true	P-0318800134
2021-01-16	12564089	2021-02-23	5	5	117	true	P-0318800134
2021-01-16	12569093	2021-03-05	9	9	170	true	P-0318800111
2021-01-16	12572098	2021-03-12	3	3	101	true	P-0318800133
2021-01-16	12572098	2021-03-15	2	2	51	true	P-0318800133
2021-01-16	12572752	2021-02-08	2	2	67	true	P-0318800134
2021-01-16	12572752	2021-02-10	2	2	67	true	P-0318800134
2021-01-16	12703703	2021-02-11	8	8	97	true	P-0318800134
2021-01-16	12753764	2021-02-12	2	2	15	true	P-0318800134
2021-01-16	12768029	2021-02-24	8	8	115	true	P-0318800134
2021-01-16	12768029	2021-02-17	3	3	46	true	P-0318800134
2021-01-16	12787016	2021-02-20	3	3	101	true	P-0318800134
2021-01-16	12787016	2021-02-19	9	9	302	true	P-0318800134
2021-01-16	12956674	2021-03-04	2	2	85	true	P-0318800133
2021-01-16	13594853	2021-03-10	3	3	62	true	P-0318800131
2021-01-16	13594853	2021-01-24	9	9	184	true	P-0318800131
2021-01-16	13594853	2021-01-29	3	3	62	true	P-0318800131
2021-01-16	13751180	2021-03-04	116	116	81	true	P-0318800133
2021-01-16	13856231	2021-02-18	5	5	167	true	P-0318800121
2021-01-16	13934616	2021-01-24	3	3	24	true	P-0318800131
2021-01-16	13944445	2021-02-23	2	2	55	true	P-0318800109
2021-01-16	13944445	2021-03-04	2	2	55	true	P-0318800109
2021-01-16	13944445	2021-03-17	8	8	272	true	P-0318800109
2021-01-16	13985896	2021-01-28	6	6	229	true	P-0318800131
2021-01-16	14099484	2021-01-27	8	8	199	true	P-0318800131
2021-01-16	14113811	2021-02-05	5	5	90	true	P-0318800131
2021-01-16	14113811	2021-03-03	3	3	60	true	P-0318800131
2021-01-16	14262733	2021-03-02	5	5	82	true	P-0318800131
2021-01-16	14262733	2021-02-13	6	6	109	true	P-0318800131
2021-01-16	14289423	2021-01-20	5	5	219	true	P-0318800131
2021-01-16	14339722	2021-01-28	6	6	221	true	P-0318800131
2021-01-16	14339722	2021-02-04	3	3	111	true	P-0318800131
2021-01-16	14343336	2021-02-05	74	74	3156	true	P-0318800131
2021-01-16	14404386	2021-03-05	2	2	80	true	P-0318800131
2021-01-16	14404386	2021-01-24	3	3	159	true	P-0318800131
2021-01-16	14411646	2021-01-30	2	2	24	true	P-0318800131
2021-01-16	14411646	2021-03-03	6	6	93	true	P-0318800131
2021-01-16	14548487	2021-01-23	6	6	136	true	P-0318800131
2021-01-16	14548487	2021-01-28	6	6	136	true	P-0318800131
2021-01-16	14693335	2021-02-21	6	6	177	true	P-0318800131
2021-01-16	14693335	2021-02-23	5	5	133	true	P-0318800131
2021-01-16	14693335	2021-02-01	3	3	89	true	P-0318800131
2021-01-16	14789055	2021-02-10	18	18	349	true	P-0318800134
2021-01-16	14789055	2021-02-11	5	5	88	true	P-0318800134
2021-01-16	14802650	2021-02-15	3	3	109	true	P-0318800109
2021-01-16	14802650	2021-02-24	9	9	327	true	P-0318800109
2021-01-16	14820865	2021-01-30	13	13	202	true	P-0318800131
2021-01-16	14895172	2021-03-12	2	2	37	true	P-0318800133
2021-01-16	14895172	2021-03-03	11	11	258	true	P-0318800133
2021-01-16	14901389	2021-02-25	58	58	1577	true	P-0318800133
2021-01-16	14993287	2021-02-20	5	5	415	true	P-0318800109
2021-01-16	14993287	2021-02-09	3	3	277	true	P-0318800109
2021-01-16	15034737	2021-03-05	5	5	189	true	P-0318800133
2021-01-16	15092233	2021-01-21	2	2	7	true	P-0318800131
2021-01-16	15149291	2021-02-15	231	231	5042	true	P-0318800133
2021-01-16	15149291	2021-01-31	87	87	1891	true	P-0318800133
2021-01-16	15149291	2021-01-31	58	58	1261	true	P-0318800133
2021-01-16	15343952	2021-03-14	9	9	174	true	P-0318800133
2021-01-16	15343952	2021-03-05	22	22	433	true	P-0318800133
2021-01-16	15343952	2021-03-16	13	13	260	true	P-0318800133
2021-01-16	15410849	2021-02-10	5	5	223	true	P-0318800127
2021-01-16	15410849	2021-01-27	3	3	149	true	P-0318800127
2021-01-16	15416092	2021-03-03	5	5	84	true	P-0318800127
2021-01-16	15416092	2021-02-27	9	9	168	true	P-0318800127
2021-01-16	15431986	2021-03-03	5	5	46	true	P-0318800133
2021-01-16	15519926	2021-03-07	2	2	67	true	P-0318800133
2021-01-16	15519926	2021-03-08	8	8	334	true	P-0318800133
2021-01-16	15880950	2021-02-28	41	41	953	true	P-0318800127
2021-01-16	15880950	2021-03-17	3	3	69	true	P-0318800127
2021-01-16	15963625	2021-02-16	24	24	595	true	P-0318800127
2021-01-16	15963625	2021-02-23	11	11	261	true	P-0318800127
